Bait	Prey	PreyGene	IP	Spec	SpecSum	NumRep	Prob	iProb	ctrlCounts	AvgP	MaxP	FDR
MTHFR	P35249	RFC4	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|3|3	8	3	0.01	0.00|0.01|0.02	2|1|2	0.0108	0.0250	0.9441
MTHFR	P08621	SNRNP70	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|11|0	11	3	0.01	0.00|0.03|0.00	15|0|0	0.0092	0.0275	0.9467
MTHFR	Q9NVP1	DDX18	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|9|0	9	3	0.00	0.00|0.00|0.00	20|0|0	0.0000	0.0000	0.9965
MTHFR	Q6DKI1	RPL7L1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|0	4	3	0.07	0.00|0.21|0.00	4|0|0	0.0700	0.2100	0.8737
MTHFR	Q96CS3	FAF2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|1|2	5	3	0.00	0.00|0.00|0.00	4|2|2	0.0000	0.0000	0.9965
MTHFR	Q9UQE7	SMC3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|9|0	9	3	0.00	0.00|0.00|0.00	25|0|0	0.0000	0.0000	0.9965
MTHFR	A6NDG6	PGP	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|1|2	5	3	0.02	0.02|0.00|0.03	1|0|3	0.0167	0.0300	0.9359
MTHFR	Q9Y5M8	SRPRB	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|3|5	10	3	0.19	0.00|0.02|0.49	1|1|3	0.1733	0.4950	0.7608
MTHFR	P49643	PRIM2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|0	1	3	0.00	0.00|0.00|0.00	2|0|0	0.0000	0.0000	0.9965
MTHFR	P62807	HIST1H2BF;HIST1H2BG;HIST1H2BI;HIST1H2BE;HIST1H2BC	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|7|2	12	3	0.00	0.00|0.00|0.00	8|2|2	0.0000	0.0000	0.9965
MTHFR	P62805	HIST1H4L;HIST1H4K;HIST4H4;HIST1H4I;HIST1H4C;HIST1H4B;HIST1H4J;HIST2H4A;HIST1H4A;HIST1H4E;HIST1H4F;HIST2H4B;HIST1H4H;HIST1H4D	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	14|91|15	120	3	0.01	0.00|0.01|0.00	130|16|17	0.0042	0.0125	0.9567
MTHFR	Q14103	HNRNPD	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|12|7	22	3	0.00	0.00|0.00|0.00	17|2|3	0.0000	0.0000	0.9965
MTHFR	O94776	MTA2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|5|0	5	3	0.04	0.00|0.09|0.00	6|0|0	0.0308	0.0925	0.9205
MTHFR	P62308	SNRPG	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	2|0|0	0.0000	0.0000	0.9965
MTHFR	P67936	TPM4	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.9965
MTHFR	P27635	RPL10	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	5|8|7	20	3	0.00	0.00|0.00|0.00	10|4|9	0.0000	0.0000	0.9965
MTHFR	P62191	PSMC1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|2|2	5	3	0.00	0.00|0.00|0.01	1|1|2	0.0050	0.0150	0.9550
MTHFR	Q99880	HIST1H2BL	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|7|2	12	3	0.00	0.00|0.00|0.00	8|2|2	0.0000	0.0000	0.9965
MTHFR	P62195	PSMC5	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|1|2	4	3	0.00	0.00|0.00|0.00	5|0|2	0.0000	0.0000	0.9965
MTHFR	O14980	XPO1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|15|2	19	3	0.00	0.00|0.00|0.00	23|1|4	0.0000	0.0000	0.9965
MTHFR	Q9Y6E2	BZW2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|0|1	1	3	0.00	0.00|0.00|0.00	1|0|1	0.0000	0.0000	0.9965
MTHFR	P36543	ATP6V1E1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	6|5|7	18	3	0.00	0.00|0.00|0.00	3|6|7	0.0000	0.0000	0.9965
MTHFR	Q9Y450	HBS1L	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|0|2	4	3	0.02	0.02|0.00|0.03	1|0|2	0.0158	0.0300	0.9367
MTHFR	Q01844	EWSR1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|3|0	3	3	0.00	0.00|0.00|0.00	6|0|0	0.0000	0.0000	0.9965
MTHFR	Q5BKZ1	ZNF326	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|5|0	5	3	0.00	0.00|0.00|0.00	8|0|0	0.0008	0.0025	0.9685
MTHFR	P11142	HSPA8	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	39|31|41	111	3	0.00	0.00|0.00|0.00	43|29|37	0.0000	0.0000	0.9965
MTHFR	P09012	SNRPA	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	5|0|0	0.0000	0.0000	0.9965
MTHFR	P43307	SSR1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|1|2	5	3	0.12	0.16|0.00|0.17	0|0|2	0.1125	0.1725	0.8226
MTHFR	Q86VP6	CAND1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	5|8|7	20	3	0.00	0.00|0.00|0.00	11|2|9	0.0000	0.0000	0.9965
MTHFR	Q4G0J3	LARP7	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|0	4	3	0.06	0.00|0.19|0.00	4|0|0	0.0625	0.1875	0.8853
MTHFR	P15170	GSPT1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|2	4	3	0.07	0.00|0.05|0.12	0|1|1	0.0575	0.1225	0.8923
MTHFR	Q9BY77	POLDIP3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|11|1	13	3	0.19	0.00|0.54|0.00	8|0|1	0.1800	0.5400	0.7356
MTHFR	O00541	PES1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|3|0	3	3	0.00	0.00|0.00|0.00	6|0|0	0.0008	0.0025	0.9685
MTHFR	Q9H8H0	NOL11	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|5|0	5	3	0.00	0.00|0.01|0.00	7|0|0	0.0050	0.0150	0.9550
MTHFR	Q71DI3	HIST2H3A;HIST2H3D;HIST2H3C	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	6|19|6	31	3	0.00	0.00|0.00|0.00	24|8|5	0.0000	0.0000	0.9965
MTHFR	Q9H8H2	DDX31	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.00	0.00|0.02|0.00	2|0|0	0.0058	0.0175	0.9533
MTHFR	Q09161	NCBP1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|6|0	6	3	0.06	0.00|0.17|0.00	6|0|0	0.0567	0.1700	0.8932
MTHFR	Q9NR30	DDX21	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|27|1	28	3	0.00	0.00|0.00|0.00	41|0|0	0.0000	0.0000	0.9965
MTHFR	Q13151	HNRNPA0	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|5|1	9	3	0.00	0.00|0.00|0.00	9|2|2	0.0000	0.0000	0.9965
MTHFR	Q96AE4	FUBP1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|9|0	9	3	0.01	0.00|0.01|0.00	13|0|0	0.0033	0.0100	0.9584
MTHFR	P50502	ST13	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|1	2	3	0.00	0.00|0.00|0.00	0|0|2	0.0000	0.0000	0.9965
MTHFR	Q8NFH3	NUP43	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	2|0|0	0.0000	0.0000	0.9965
MTHFR	P49736	MCM2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|5|0	6	3	0.00	0.00|0.00|0.00	10|0|0	0.0000	0.0000	0.9965
MTHFR	P13797	PLS3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|5|6	14	3	0.00	0.00|0.00|0.00	5|2|7	0.0000	0.0000	0.9965
MTHFR	Q13601	KRR1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|3|0	3	3	0.01	0.00|0.04|0.00	4|0|0	0.0125	0.0375	0.9409
MTHFR	P07900	HSP90AA1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	31|17|31	79	3	0.00	0.00|0.00|0.00	25|19|25	0.0000	0.0000	0.9965
MTHFR	Q9H6F5	CCDC86	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	5|0|0	0.0000	0.0000	0.9965
MTHFR	Q9Y2L1	DIS3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|8|7	17	3	0.00	0.00|0.00|0.00	12|4|7	0.0000	0.0000	0.9965
MTHFR	P62753	RPS6	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	4|3|2	9	3	0.00	0.00|0.00|0.00	8|1|2	0.0000	0.0000	0.9965
MTHFR	P0DP23	CALM1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|2	3	3	0.09	0.04|0.00|0.21	0|0|2	0.0825	0.2100	0.8531
MTHFR	P50914	RPL14	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	4|3|6	13	3	0.02	0.00|0.00|0.07	4|3|2	0.0225	0.0675	0.9291
MTHFR	Q14203	DCTN1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|0|1	1	3	0.00	0.00|0.00|0.00	1|0|0	0.0000	0.0000	0.9965
MTHFR	O14776	TCERG1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|10|0	10	3	0.28	0.00|0.79|0.00	6|0|0	0.2633	0.7900	0.6775
MTHFR	O60684	KPNA6	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.00	0.00|0.03|0.00	2|0|0	0.0108	0.0325	0.9438
MTHFR	O95777	LSM8	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	2|0|0	0.0000	0.0000	0.9965
MTHFR	Q14562	DHX8	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.00	0.00|0.00|0.00	5|0|0	0.0017	0.0050	0.9641
MTHFR	O60762	DPM1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	5|0|4	9	3	0.03	0.09|0.00|0.01	2|2|3	0.0342	0.0925	0.9169
MTHFR	Q99848	EBNA1BP2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|6|0	6	3	0.00	0.00|0.01|0.00	9|0|0	0.0033	0.0100	0.9584
MTHFR	P62899	RPL31	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	4|6|5	15	3	0.00	0.00|0.00|0.00	6|6|6	0.0000	0.0000	0.9965
MTHFR	P18077	RPL35A	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|2|1	4	3	0.00	0.00|0.00|0.00	6|1|3	0.0000	0.0000	0.9965
MTHFR	P62714	PPP2CB	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|0	1	3	0.00	0.00|0.00|0.00	2|0|0	0.0000	0.0000	0.9965
MTHFR	Q9BUJ2	HNRNPUL1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|6|0	6	3	0.16	0.00|0.44|0.00	5|0|0	0.1483	0.4450	0.7796
MTHFR	P62266	RPS23	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|2|3	6	3	0.00	0.00|0.00|0.00	3|2|3	0.0000	0.0000	0.9965
MTHFR	Q9BQE3	TUBA1C	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|0|1	1	3	0.00	0.00|0.00|0.00	0|0|1	0.0000	0.0000	0.9965
MTHFR	O75940	SMNDC1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|3|0	3	3	0.10	0.00|0.25|0.00	1|0|0	0.0842	0.2525	0.8506
MTHFR	Q13242	SRSF9	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|7|0	7	3	0.01	0.00|0.06|0.00	9|0|0	0.0217	0.0650	0.9308
MTHFR	P62263	RPS14	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	6|5|6	17	3	0.00	0.00|0.00|0.00	9|4|5	0.0000	0.0000	0.9965
MTHFR	P63092	GNAS	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|1|1	3	3	0.00	0.00|0.00|0.00	0|1|2	0.0000	0.0000	0.9965
MTHFR	P17844	DDX5	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|14|2	17	3	0.00	0.00|0.00|0.00	21|1|4	0.0000	0.0000	0.9965
MTHFR	P68036	UBE2L3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|2|2	6	3	0.00	0.00|0.00|0.01	3|1|2	0.0025	0.0075	0.9606
MTHFR	Q13243	SRSF5	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|0	4	3	0.04	0.00|0.10|0.00	5|0|0	0.0342	0.1025	0.9169
MTHFR	Q9BTT0	ANP32E	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|2|1	5	3	0.02	0.03|0.01|0.00	3|0|1	0.0133	0.0300	0.9402
MTHFR	Q8WTT2	NOC3L	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|0	4	3	0.01	0.00|0.02|0.00	6|0|0	0.0058	0.0175	0.9533
MTHFR	Q9NRH3	TUBG2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|0|3	5	3	0.00	0.00|0.00|0.00	2|1|3	0.0017	0.0050	0.9641
MTHFR	P51991	HNRNPA3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|19|3	24	3	0.00	0.00|0.00|0.00	24|2|1	0.0000	0.0000	0.9965
MTHFR	Q9NVI1	FANCI	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	9|0|0	0.0000	0.0000	0.9965
MTHFR	P30085	CMPK1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|1|2	5	3	0.15	0.17|0.02|0.17	1|1|0	0.1192	0.1725	0.8115
MTHFR	O94906	PRPF6	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|8|0	8	3	0.00	0.00|0.02|0.00	10|0|0	0.0083	0.0250	0.9479
MTHFR	O94905	ERLIN2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|0|1	3	3	0.01	0.02|0.00|0.01	2|1|1	0.0108	0.0250	0.9441
MTHFR	E9PAV3	NACA	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|2|3	7	3	0.00	0.00|0.00|0.00	4|2|3	0.0000	0.0000	0.9965
MTHFR	Q2TAY7	SMU1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.00	0.00|0.00|0.00	6|0|0	0.0000	0.0000	0.9965
MTHFR	P57740	NUP107	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|6|0	6	3	0.00	0.00|0.00|0.00	11|0|0	0.0008	0.0025	0.9685
MTHFR	O15027	SEC16A	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|1	2	3	0.00	0.00|0.00|0.00	2|0|4	0.0000	0.0000	0.9965
MTHFR	P22102	GART	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|2|3	8	3	0.01	0.04|0.00|0.02	2|0|3	0.0192	0.0375	0.9330
MTHFR	Q9NY12	GAR1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.02	0.00|0.07|0.00	1|1|0	0.0242	0.0725	0.9265
MTHFR	P35579	MYH9	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	8|36|6	50	3	0.00	0.00|0.00|0.00	56|5|6	0.0000	0.0000	0.9965
MTHFR	O75643	SNRNP200	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|35|1	36	3	0.00	0.00|0.00|0.00	59|0|0	0.0000	0.0000	0.9965
MTHFR	Q92522	H1FX	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|3|0	3	3	0.00	0.00|0.00|0.00	7|0|0	0.0000	0.0000	0.9965
MTHFR	P13473	LAMP2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|0	1	3	0.00	0.00|0.00|0.00	1|0|1	0.0000	0.0000	0.9965
MTHFR	O43242	PSMD3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|2|1	6	3	0.00	0.00|0.00|0.00	5|3|4	0.0000	0.0000	0.9965
MTHFR	Q14739	LBR	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|4|0	7	3	0.04	0.04|0.05|0.00	4|0|1	0.0317	0.0550	0.9197
MTHFR	Q13123	IK	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|0	4	3	0.00	0.00|0.00|0.00	7|0|0	0.0017	0.0050	0.9641
MTHFR	P06748	NPM1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	7|15|2	24	3	0.00	0.00|0.00|0.00	17|1|3	0.0008	0.0025	0.9685
MTHFR	Q8WU90	ZC3H15	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|2|3	7	3	0.00	0.00|0.00|0.01	2|0|4	0.0042	0.0100	0.9567
MTHFR	Q13263	TRIM28	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	4|16|9	29	3	0.00	0.00|0.00|0.00	25|2|9	0.0000	0.0000	0.9965
MTHFR	P38432	COIL	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|5|0	5	3	0.01	0.00|0.04|0.00	7|0|0	0.0133	0.0400	0.9402
MTHFR	Q29RF7	PDS5A	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|0	4	3	0.00	0.00|0.01|0.00	7|0|0	0.0033	0.0100	0.9584
MTHFR	Q8N684	CPSF7	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|1	5	3	0.00	0.00|0.00|0.00	8|0|0	0.0000	0.0000	0.9965
MTHFR	P62847	RPS24	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|2|2	7	3	0.01	0.02|0.00|0.00	4|1|1	0.0075	0.0175	0.9495
MTHFR	Q99417	MYCBP	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|1|2	4	3	0.11	0.03|0.03|0.23	1|0|1	0.0958	0.2325	0.8437
MTHFR	Q08945	SSRP1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|9|0	9	3	0.00	0.00|0.00|0.00	16|0|0	0.0000	0.0000	0.9965
MTHFR	Q9UN86	G3BP2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|3|2	7	3	0.00	0.00|0.00|0.00	4|1|5	0.0000	0.0000	0.9965
MTHFR	P26583	HMGB2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.03	0.00|0.09|0.00	2|0|0	0.0300	0.0900	0.9216
MTHFR	Q92878	RAD50	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|11|0	11	3	0.00	0.00|0.00|0.00	18|0|0	0.0008	0.0025	0.9685
MTHFR	Q9H0A0	NAT10	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|12|0	12	3	0.00	0.00|0.00|0.00	22|0|0	0.0000	0.0000	0.9965
MTHFR	Q9Y3Y2	CHTOP	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.00	0.00|0.00|0.00	5|0|0	0.0008	0.0025	0.9685
MTHFR	Q9UBF2	COPG2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|0|2	2	3	0.06	0.00|0.00|0.16	0|0|0	0.0517	0.1550	0.8973
MTHFR	Q02878	RPL6	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	13|13|13	39	3	0.00	0.00|0.00|0.00	17|10|15	0.0000	0.0000	0.9965
MTHFR	P07195	LDHB	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	5|3|3	11	3	0.00	0.00|0.00|0.00	7|3|1	0.0000	0.0000	0.9965
MTHFR	Q9NPA0	EMC7	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|0|0	2	3	0.06	0.20|0.00|0.00	0|0|0	0.0683	0.2050	0.8766
MTHFR	P07197	NEFM	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	4|0|0	0.0000	0.0000	0.9965
MTHFR	P07196	NEFL	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	3|0|0	0.0000	0.0000	0.9965
MTHFR	P10398	ARAF	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|0	1	3	0.00	0.00|0.00|0.00	1|0|0	0.0000	0.0000	0.9965
MTHFR	Q96EP5	DAZAP1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|2|0	3	3	0.00	0.00|0.00|0.00	3|1|0	0.0000	0.0000	0.9965
MTHFR	Q07955	SRSF1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|11|0	11	3	0.00	0.00|0.00|0.00	21|0|0	0.0000	0.0000	0.9965
MTHFR	Q9UNX3	RPL26L1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	6|4|6	16	3	0.00	0.00|0.00|0.00	10|4|5	0.0000	0.0000	0.9965
MTHFR	O60828	PQBP1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.01	0.00|0.03|0.00	3|0|0	0.0100	0.0300	0.9457
MTHFR	O14950	MYL12B	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|8|1	11	3	0.14	0.00|0.42|0.00	6|1|1	0.1417	0.4250	0.7874
MTHFR	Q9UNX4	WDR3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|0	4	3	0.00	0.00|0.00|0.00	15|0|0	0.0000	0.0000	0.9965
MTHFR	Q71U36	TUBA1A	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|2|4	9	3	0.00	0.00|0.00|0.01	2|2|3	0.0042	0.0100	0.9567
MTHFR	O00443	PIK3C2A	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|1	2	3	0.00	0.00|0.00|0.00	1|0|0	0.0000	0.0000	0.9965
MTHFR	P61106	RAB14	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|0|1	1	3	0.00	0.00|0.00|0.00	1|0|1	0.0000	0.0000	0.9965
MTHFR	Q13330	MTA1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|5|0	5	3	0.13	0.00|0.34|0.00	4|0|0	0.1125	0.3375	0.8206
MTHFR	Q7Z333	SETX	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|0|1	1	3	0.00	0.00|0.00|0.00	0|0|1	0.0000	0.0000	0.9965
MTHFR	P19474	TRIM21	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|0|2	5	3	0.14	0.31|0.00|0.10	1|0|1	0.1358	0.3050	0.7941
MTHFR	P11802	CDK4	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|0|1	1	3	0.00	0.00|0.00|0.00	0|1|1	0.0000	0.0000	0.9965
MTHFR	Q9BT78	COPS4	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	2|0|0	0.0000	0.0000	0.9965
MTHFR	Q15046	KARS	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|1|0	3	3	0.07	0.20|0.03|0.00	0|0|0	0.0758	0.2000	0.8602
MTHFR	Q8WXI9	GATAD2B	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	2|0|0	0.0000	0.0000	0.9965
