Bait	Prey	PreyGene	IP	Spec	SpecSum	NumRep	Prob	iProb	ctrlCounts	AvgP	MaxP	FDR
MTHFR	O75531	BANF1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|5|1	7	3	0.92	0.89|0.97|0.89	0|0|0	0.9167	0.9675	0.0353
MTHFR	O75530	EED	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	O75821	EIF3G	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|2|1	4	3	0.92	0.91|0.94|0.91	0|0|0	0.9250	0.9450	0.0316
MTHFR	P35249	RFC4	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|3|3	8	3	0.98	0.98|0.98|0.98	0|0|0	0.9792	0.9800	0.0116
MTHFR	P08621	SNRNP70	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|11|0	11	3	0.27	0.00|0.95|0.00	0|0|0	0.3183	0.9550	0.1951
MTHFR	Q9NVP1	DDX18	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|9|0	9	3	0.33	0.00|0.97|0.00	0|0|0	0.3233	0.9700	0.1751
MTHFR	Q6DKI1	RPL7L1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|0	4	3	0.31	0.00|0.95|0.00	0|0|0	0.3175	0.9525	0.1967
MTHFR	Q96CS3	FAF2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|1|2	5	3	0.92	0.95|0.86|0.96	0|0|0	0.9233	0.9575	0.0322
MTHFR	Q9UQE7	SMC3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|9|0	9	3	0.33	0.00|0.95|0.00	0|0|0	0.3167	0.9500	0.2009
MTHFR	A6NDG6	PGP	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|1|2	5	3	0.92	0.93|0.89|0.94	0|0|0	0.9200	0.9375	0.0338
MTHFR	Q9Y5M8	SRPRB	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|3|5	10	3	0.96	0.96|0.96|0.96	0|0|0	0.9625	0.9650	0.0176
MTHFR	P49643	PRIM2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	P62807	HIST1H2BF;HIST1H2BG;HIST1H2BI;HIST1H2BE;HIST1H2BC	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|7|2	12	3	0.00	0.00|0.00|0.00	2|1|2	0.0017	0.0050	0.4195
MTHFR	P62805	HIST1H4L;HIST1H4K;HIST4H4;HIST1H4I;HIST1H4C;HIST1H4B;HIST1H4J;HIST2H4A;HIST1H4A;HIST1H4E;HIST1H4F;HIST2H4B;HIST1H4H;HIST1H4D	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	14|91|15	120	3	0.22	0.00|0.62|0.00	11|5|9	0.2067	0.6200	0.3671
MTHFR	Q14103	HNRNPD	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|12|7	22	3	0.97	0.97|0.98|0.98	0|0|0	0.9758	0.9800	0.0138
MTHFR	O94776	MTA2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|5|0	5	3	0.32	0.00|0.87|0.00	0|0|0	0.2900	0.8700	0.2910
MTHFR	P62308	SNRPG	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	P67936	TPM4	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	P27635	RPL10	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	5|8|7	20	3	0.98	0.97|0.97|0.97	0|0|0	0.9725	0.9750	0.0146
MTHFR	P62191	PSMC1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|2|2	5	3	0.93	0.90|0.94|0.94	0|0|0	0.9275	0.9425	0.0304
MTHFR	Q99880	HIST1H2BL	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|7|2	12	3	0.00	0.00|0.00|0.00	2|1|2	0.0000	0.0000	0.8885
MTHFR	P62195	PSMC5	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|1|2	4	3	0.90	0.91|0.85|0.94	0|0|0	0.9008	0.9400	0.0400
MTHFR	O14980	XPO1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|15|2	19	3	0.97	0.95|0.99|0.95	0|0|0	0.9642	0.9925	0.0170
MTHFR	Q9Y6E2	BZW2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|0|1	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	P36543	ATP6V1E1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	6|5|7	18	3	0.98	0.98|0.97|0.98	0|0|0	0.9800	0.9850	0.0110
MTHFR	Q9Y450	HBS1L	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|0|2	4	3	0.60	0.89|0.00|0.90	0|0|0	0.5967	0.9025	0.0972
MTHFR	Q01844	EWSR1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|3|0	3	3	0.25	0.00|0.81|0.00	0|0|0	0.2700	0.8100	0.3250
MTHFR	Q5BKZ1	ZNF326	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|5|0	5	3	0.30	0.00|0.90|0.00	0|0|0	0.3017	0.9050	0.2581
MTHFR	P11142	HSPA8	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	39|31|41	111	3	0.00	0.00|0.00|0.00	10|4|11	0.0000	0.0000	0.8885
MTHFR	P09012	SNRPA	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	P43307	SSR1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|1|2	5	3	0.93	0.94|0.89|0.94	0|0|0	0.9225	0.9400	0.0325
MTHFR	Q4G0J3	LARP7	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|0	4	3	0.30	0.00|0.89|0.00	0|0|0	0.2975	0.8925	0.2704
MTHFR	P15170	GSPT1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|2	4	3	0.58	0.00|0.85|0.92	0|0|0	0.5933	0.9250	0.0999
MTHFR	Q9BY77	POLDIP3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|11|1	13	3	0.93	0.87|0.98|0.87	0|0|0	0.9075	0.9775	0.0378
MTHFR	O00541	PES1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|3|0	3	3	0.28	0.00|0.84|0.00	0|0|0	0.2792	0.8375	0.3134
MTHFR	Q9H8H0	NOL11	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|5|0	5	3	0.33	0.00|0.88|0.00	0|0|0	0.2942	0.8825	0.2797
MTHFR	Q71DI3	HIST2H3A;HIST2H3D;HIST2H3C	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	6|19|6	31	3	0.00	0.00|0.00|0.00	5|5|2	0.0000	0.0000	0.8885
MTHFR	Q9H8H2	DDX31	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.21	0.00|0.57|0.00	0|0|0	0.1892	0.5675	0.3716
MTHFR	Q09161	NCBP1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|6|0	6	3	0.31	0.00|0.93|0.00	0|0|0	0.3092	0.9275	0.2340
MTHFR	Q9NR30	DDX21	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|27|1	28	3	0.49	0.00|0.99|0.38	0|0|0	0.4542	0.9875	0.1439
MTHFR	Q13151	HNRNPA0	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|5|1	9	3	0.93	0.96|0.96|0.88	0|0|0	0.9383	0.9650	0.0262
MTHFR	Q96AE4	FUBP1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|9|0	9	3	0.32	0.00|0.97|0.00	0|0|0	0.3242	0.9725	0.1715
MTHFR	P50502	ST13	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|1	2	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	Q8NFH3	NUP43	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	P49736	MCM2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|5|0	6	3	0.52	0.72|0.88|0.00	0|0|0	0.5325	0.8775	0.1245
MTHFR	P13797	PLS3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|5|6	14	3	0.99	0.99|0.99|0.99	0|0|0	0.9875	0.9875	0.0069
MTHFR	Q13601	KRR1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|3|0	3	3	0.36	0.00|0.92|0.00	0|0|0	0.3067	0.9200	0.2432
MTHFR	P07900	HSP90AA1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	31|17|31	79	3	0.43	0.66|0.11|0.62	2|0|0	0.4658	0.6600	0.1417
MTHFR	Q9H6F5	CCDC86	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	Q9Y2L1	DIS3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|8|7	17	3	0.98	0.96|0.99|0.99	0|0|0	0.9825	0.9925	0.0093
MTHFR	Q92620	DHX38	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	P0DP23	CALM1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|2	3	3	0.64	0.89|0.00|0.92	0|0|0	0.6033	0.9175	0.0890
MTHFR	P50914	RPL14	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	4|3|6	13	3	0.97	0.97|0.96|0.97	0|0|0	0.9692	0.9750	0.0156
MTHFR	Q14203	DCTN1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|0|1	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	O14776	TCERG1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|10|0	10	3	0.32	0.00|0.96|0.00	0|0|0	0.3217	0.9650	0.1813
MTHFR	O60684	KPNA6	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.25	0.00|0.77|0.00	0|0|0	0.2558	0.7675	0.3407
MTHFR	O95777	LSM8	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	Q14562	DHX8	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.19	0.00|0.50|0.00	0|0|0	0.1667	0.5000	0.3781
MTHFR	O60762	DPM1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	5|0|4	9	3	0.65	0.96|0.00|0.96	0|0|0	0.6400	0.9625	0.0613
MTHFR	Q99848	EBNA1BP2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|6|0	6	3	0.32	0.00|0.96|0.00	0|0|0	0.3200	0.9600	0.1874
MTHFR	P62899	RPL31	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	4|6|5	15	3	0.36	0.37|0.25|0.45	1|0|0	0.3567	0.4475	0.1539
MTHFR	P18077	RPL35A	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|2|1	4	3	0.93	0.91|0.95|0.93	0|0|0	0.9300	0.9500	0.0293
MTHFR	O75190	DNAJB6	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|0|1	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	Q9BUJ2	HNRNPUL1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|6|0	6	3	0.29	0.00|0.90|0.00	0|0|0	0.2992	0.8975	0.2627
MTHFR	P62266	RPS23	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|2|3	6	3	0.03	0.01|0.00|0.06	1|0|1	0.0242	0.0575	0.4099
MTHFR	Q9BQE3	TUBA1C	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|0|1	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	O75940	SMNDC1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|3|0	3	3	0.29	0.00|0.93|0.00	0|0|0	0.3108	0.9325	0.2259
MTHFR	Q13242	SRSF9	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|7|0	7	3	0.32	0.00|0.96|0.00	0|0|0	0.3192	0.9575	0.1900
MTHFR	P62263	RPS14	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	6|5|6	17	3	0.02	0.04|0.00|0.04	3|1|0	0.0267	0.0425	0.4093
MTHFR	Q92841	DDX17	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|17|1	20	3	0.87	0.94|0.99|0.67	0|0|0	0.8667	0.9875	0.0461
MTHFR	P63092	GNAS	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|1|1	3	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	P17844	DDX5	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|14|2	17	3	0.92	0.79|0.99|0.96	0|0|0	0.9150	0.9875	0.0360
MTHFR	P68036	UBE2L3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|2|2	6	3	0.93	0.94|0.94|0.95	0|0|0	0.9433	0.9475	0.0239
MTHFR	Q13243	SRSF5	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|0	4	3	0.30	0.00|0.94|0.00	0|0|0	0.3142	0.9425	0.2144
MTHFR	Q9BTT0	ANP32E	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|2|1	5	3	0.94	0.94|0.94|0.91	0|0|0	0.9333	0.9425	0.0283
MTHFR	Q8WTT2	NOC3L	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|0	4	3	0.26	0.00|0.86|0.00	0|0|0	0.2875	0.8625	0.2945
MTHFR	Q9NRH3	TUBG2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|0|3	5	3	0.60	0.93|0.00|0.94	0|0|0	0.6225	0.9400	0.0680
MTHFR	P07814	EPRS	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	13|9|13	35	3	1.00	1.00|0.99|1.00	0|0|0	0.9958	0.9975	0.0017
MTHFR	Q86VP6	CAND1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	5|8|7	20	3	0.99	0.99|0.99|1.00	0|0|0	0.9933	0.9975	0.0031
MTHFR	Q9NVI1	FANCI	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	P30085	CMPK1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|1|2	5	3	0.91	0.92|0.89|0.94	0|0|0	0.9142	0.9350	0.0366
MTHFR	O94906	PRPF6	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|8|0	8	3	0.28	0.00|0.91|0.00	0|0|0	0.3042	0.9125	0.2521
MTHFR	O94905	ERLIN2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|0|1	3	3	0.58	0.94|0.00|0.86	0|0|0	0.6000	0.9375	0.0911
MTHFR	E9PAV3	NACA	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|2|3	7	3	0.94	0.94|0.88|0.96	0|0|0	0.9292	0.9625	0.0296
MTHFR	Q2TAY7	SMU1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.27	0.00|0.76|0.00	0|0|0	0.2533	0.7600	0.3432
MTHFR	P57740	NUP107	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|6|0	6	3	0.29	0.00|0.84|0.00	0|0|0	0.2808	0.8425	0.3113
MTHFR	O15027	SEC16A	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|1	2	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	P22102	GART	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|2|3	8	3	0.95	0.98|0.93|0.98	0|0|0	0.9633	0.9825	0.0173
MTHFR	Q9NY12	GAR1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.34	0.00|0.92|0.00	0|0|0	0.3083	0.9250	0.2354
MTHFR	P35579	MYH9	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	8|36|6	50	3	1.00	1.00|1.00|1.00	0|0|0	1.0000	1.0000	0.0000
MTHFR	O75643	SNRNP200	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|35|1	36	3	0.39	0.00|0.99|0.11	0|0|0	0.3675	0.9875	0.1529
MTHFR	Q92522	H1FX	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|3|0	3	3	0.30	0.00|0.93|0.00	0|0|0	0.3092	0.9275	0.2340
MTHFR	P13473	LAMP2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	O43242	PSMD3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|2|1	6	3	0.94	0.96|0.95|0.91	0|0|0	0.9400	0.9600	0.0252
MTHFR	Q14739	LBR	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|4|0	7	3	0.63	0.94|0.90|0.00	0|0|0	0.6133	0.9425	0.0769
MTHFR	Q13123	IK	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|0	4	3	0.29	0.00|0.88|0.00	0|0|0	0.2933	0.8800	0.2809
MTHFR	P06748	NPM1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	7|15|2	24	3	0.94	0.96|0.97|0.88	0|0|0	0.9358	0.9700	0.0271
MTHFR	Q8WU90	ZC3H15	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|2|3	7	3	0.97	0.98|0.96|0.97	0|0|0	0.9717	0.9775	0.0149
MTHFR	Q13263	TRIM28	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	4|16|9	29	3	0.99	0.99|0.99|0.99	0|0|0	0.9908	0.9925	0.0047
MTHFR	P38432	COIL	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|5|0	5	3	0.33	0.00|0.95|0.00	0|0|0	0.3158	0.9475	0.2065
MTHFR	Q29RF7	PDS5A	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|0	4	3	0.26	0.00|0.71|0.00	0|0|0	0.2383	0.7150	0.3559
MTHFR	Q8N684	CPSF7	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|1	5	3	0.61	0.00|0.95|0.81	0|0|0	0.5883	0.9500	0.1052
MTHFR	P62847	RPS24	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|2|2	7	3	0.95	0.96|0.95|0.95	0|0|0	0.9550	0.9650	0.0200
MTHFR	Q99417	MYCBP	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|1|2	4	3	0.88	0.86|0.88|0.89	0|0|0	0.8767	0.8925	0.0447
MTHFR	Q08945	SSRP1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|9|0	9	3	0.33	0.00|0.97|0.00	0|0|0	0.3225	0.9675	0.1778
MTHFR	Q9UN86	G3BP2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|3|2	7	3	0.96	0.96|0.97|0.95	0|0|0	0.9600	0.9750	0.0182
MTHFR	P26583	HMGB2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.28	0.00|0.90|0.00	0|0|0	0.3000	0.9000	0.2614
MTHFR	Q92878	RAD50	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|11|0	11	3	0.31	0.00|0.94|0.00	0|0|0	0.3133	0.9400	0.2175
MTHFR	Q9H0A0	NAT10	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|12|0	12	3	0.32	0.00|0.97|0.00	0|0|0	0.3250	0.9750	0.1678
MTHFR	Q9Y3Y2	CHTOP	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.28	0.00|0.89|0.00	0|0|0	0.2967	0.8900	0.2742
MTHFR	Q9UBF2	COPG2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|0|2	2	3	0.28	0.00|0.00|0.81	0|0|0	0.2692	0.8075	0.3260
MTHFR	Q02878	RPL6	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	13|13|13	39	3	0.56	0.69|0.31|0.66	1|0|0	0.5550	0.6950	0.1183
MTHFR	P07195	LDHB	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	5|3|3	11	3	0.98	0.97|0.98|0.97	0|0|0	0.9758	0.9775	0.0138
MTHFR	Q9NPA0	EMC7	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|0|0	2	3	0.29	0.95|0.00|0.00	0|0|0	0.3167	0.9500	0.2009
MTHFR	P07197	NEFM	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	P07196	NEFL	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	P10398	ARAF	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	Q96EP5	DAZAP1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|2|0	3	3	0.59	0.82|0.85|0.00	0|0|0	0.5558	0.8500	0.1176
MTHFR	Q07955	SRSF1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|11|0	11	3	0.34	0.00|0.97|0.00	0|0|0	0.3233	0.9700	0.1751
MTHFR	Q9UNX3	RPL26L1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	6|4|6	16	3	0.97	0.99|0.97|0.98	0|0|0	0.9817	0.9900	0.0098
MTHFR	O14654	IRS4	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	14|13|21	48	3	1.00	1.00|1.00|1.00	0|0|0	1.0000	1.0000	0.0000
MTHFR	O14950	MYL12B	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|8|1	11	3	0.94	0.94|0.97|0.89	0|0|0	0.9375	0.9725	0.0266
MTHFR	Q9UNX4	WDR3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|0	4	3	0.26	0.00|0.79|0.00	0|0|0	0.2650	0.7950	0.3312
MTHFR	Q71U36	TUBA1A	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|2|4	9	3	0.97	0.98|0.97|0.98	0|0|0	0.9775	0.9825	0.0130
MTHFR	O00443	PIK3C2A	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|1	2	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	P61106	RAB14	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|0|1	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	Q13330	MTA1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|5|0	5	3	0.32	0.00|0.90|0.00	0|0|0	0.3000	0.9000	0.2614
MTHFR	Q7Z333	SETX	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|0|1	1	3	0.00	0.00|0.00|0.00	0|0|1	0.0000	0.0000	0.8885
MTHFR	O60828	PQBP1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.30	0.00|0.87|0.00	0|0|0	0.2900	0.8700	0.2910
