#BaitName_Condition,#APName,#PreyName,#SpectralCounts
MTHFR_trunc,MTHFR_trunc5F,P83916,2
MTHFR_trunc,MTHFR_trunc5F,P54727,3
MTHFR_trunc,MTHFR_trunc5F,Q13547,3
MTHFR_trunc,MTHFR_trunc5F,P60900,2
MTHFR_trunc,MTHFR_trunc5F,Q13555,1
MTHFR_trunc,MTHFR_trunc5F,P00492,3
MTHFR_trunc,MTHFR_trunc5F,Q15291,3
MTHFR_trunc,MTHFR_trunc5F,Q9NTJ3,4
MTHFR_trunc,MTHFR_trunc5F,Q93009,7
MTHFR_trunc,MTHFR_trunc5F,Q9BW27,4
MTHFR_trunc,MTHFR_trunc5F,Q86XI2,2
MTHFR_trunc,MTHFR_trunc5F,Q15813,3
MTHFR_trunc,MTHFR_trunc5F,P32969,6
MTHFR_trunc,MTHFR_trunc5F,Q53GQ0,1
MTHFR_trunc,MTHFR_trunc5F,P48444,4
MTHFR_trunc,MTHFR_trunc5F,Q9UPN9,3
MTHFR_trunc,MTHFR_trunc5F,Q53GS9,4
MTHFR_trunc,MTHFR_trunc5F,Q14527,3
MTHFR_trunc,MTHFR_trunc5F,Q99615,3
MTHFR_trunc,MTHFR_trunc5F,Q9Y678,3
MTHFR_trunc,MTHFR_trunc5F,Q14807,2
MTHFR_trunc,MTHFR_trunc5F,Q96SB4,3
MTHFR_trunc,MTHFR_trunc5F,Q15061,6
MTHFR_trunc,MTHFR_trunc5F,Q9Y295,2
MTHFR_trunc,MTHFR_trunc5F,Q13642,1
MTHFR_trunc,MTHFR_trunc5F,Q9BTX1,2
MTHFR_trunc,MTHFR_trunc5F,Q00325,2
MTHFR_trunc,MTHFR_trunc5F,P01857,1
MTHFR_trunc,MTHFR_trunc5F,O60341,6
MTHFR_trunc,MTHFR_trunc5F,P43487,5
MTHFR_trunc,MTHFR_trunc5F,Q6Y7W6,2
MTHFR_trunc,MTHFR_trunc5F,Q5T8P6,1
MTHFR_trunc,MTHFR_trunc5F,O75940,1
MTHFR_trunc,MTHFR_trunc5F,Q13330,4
MTHFR_trunc,MTHFR_trunc5F,Q99536,1
MTHFR_trunc,MTHFR_trunc5F,P61956,4
MTHFR_trunc,MTHFR_trunc5F,P47755,1
MTHFR_trunc,MTHFR_trunc5F,P52907,6
MTHFR_trunc,MTHFR_trunc5F,Q92620,3
MTHFR_trunc,MTHFR_trunc5F,P62136,1
MTHFR_trunc,MTHFR_trunc5F,P36873,1
MTHFR_trunc,MTHFR_trunc5F,Q52LJ0,3
MTHFR_trunc,MTHFR_trunc5F,O43707,8
MTHFR_trunc,MTHFR_trunc5F,P55769,3
MTHFR_trunc,MTHFR_trunc5F,Q14254,6
MTHFR_trunc,MTHFR_trunc5F,Q9Y262,4
MTHFR_trunc,MTHFR_trunc5F,P51570,2
MTHFR_trunc,MTHFR_trunc5F,Q96RN5,2
MTHFR_trunc,MTHFR_trunc5F,Q14C86,1
MTHFR_trunc,MTHFR_trunc5F,Q9UHV9,5
MTHFR_trunc,MTHFR_trunc5F,Q13418,2
MTHFR_trunc,MTHFR_trunc5F,Q9BT78,2
MTHFR_trunc,MTHFR_trunc5F,Q92522,7
MTHFR_trunc,MTHFR_trunc5F,O14617,2
MTHFR_trunc,MTHFR_trunc5F,P13489,2
MTHFR_trunc,MTHFR_trunc5F,Q9BWE0,2
MTHFR_trunc,MTHFR_trunc5F,O15145,2
MTHFR_trunc,MTHFR_trunc5F,Q9UJV9,3
MTHFR_trunc,MTHFR_trunc5F,Q96DI7,9
MTHFR_trunc,MTHFR_trunc5F,Q96T23,2
MTHFR_trunc,MTHFR_trunc5F,O75955,6
MTHFR_trunc,MTHFR_trunc5F,P31483,2
MTHFR_trunc,MTHFR_trunc5F,Q96MU7,3
MTHFR_trunc,MTHFR_trunc5F,O43251,3
MTHFR_trunc,MTHFR_trunc5F,Q8ND56,1
MTHFR_trunc,MTHFR_trunc5F,P63173,5
MTHFR_trunc,MTHFR_trunc5F,P33176,6
MTHFR_trunc,MTHFR_trunc5F,P35611,4
MTHFR_trunc,MTHFR_trunc5F,P26196,5
MTHFR_trunc,MTHFR_trunc5F,P35527,2
MTHFR_trunc,MTHFR_trunc5F,P50914,4
MTHFR_trunc,MTHFR_trunc5F,Q13112,3
MTHFR_trunc,MTHFR_trunc5F,Q8WWY3,5
MTHFR_trunc,MTHFR_trunc5F,Q99567,4
MTHFR_trunc,MTHFR_trunc5F,Q96P16,5
MTHFR_trunc,MTHFR_trunc5F,P62847,4
MTHFR_trunc,MTHFR_trunc5F,P05023,3
MTHFR_trunc,MTHFR_trunc5F,P34932,6
MTHFR_trunc,MTHFR_trunc5F,Q8WXI9,2
MTHFR_trunc,MTHFR_trunc5F,Q9Y6M1,5
MTHFR_trunc,MTHFR_trunc5F,Q969G3,1
MTHFR_trunc,MTHFR_trunc5F,P49915,2
MTHFR_trunc,MTHFR_trunc5F,P35268,2
MTHFR_trunc,MTHFR_trunc5F,P49674,2
MTHFR_trunc,MTHFR_trunc5F,Q1ED39,2
MTHFR_trunc,MTHFR_trunc5F,Q07812,2
MTHFR_trunc,MTHFR_trunc5F,P60866,7
MTHFR_trunc,MTHFR_trunc5F,P61081,1
MTHFR_trunc,MTHFR_trunc5F,P53582,1
MTHFR_trunc,MTHFR_trunc5F,Q99873,6
MTHFR_trunc,MTHFR_trunc5F,O95983,2
MTHFR_trunc,MTHFR_trunc5F,O15347,3
MTHFR_trunc,MTHFR_trunc5F,P56537,3
MTHFR_trunc,MTHFR_trunc5F,Q9Y221,5
MTHFR_trunc,MTHFR_trunc5F,Q14258,3
MTHFR_trunc,MTHFR_trunc5F,Q9BSD7,3
MTHFR_trunc,MTHFR_trunc5F,Q14669,3
MTHFR_trunc,MTHFR_trunc5F,Q5QJE6,8
MTHFR_trunc,MTHFR_trunc5F,O00231,3
MTHFR_trunc,MTHFR_trunc5F,Q9BWJ5,2
MTHFR_trunc,MTHFR_trunc5F,O75494,7
MTHFR_trunc,MTHFR_trunc5F,P37198,5
MTHFR_trunc,MTHFR_trunc5F,Q15006,1
MTHFR_trunc,MTHFR_trunc5F,P61758,3
MTHFR_trunc,MTHFR_trunc5F,O95373,3
MTHFR_trunc,MTHFR_trunc5F,Q9P013,2
MTHFR_trunc,MTHFR_trunc5F,P62491,2
MTHFR_trunc,MTHFR_trunc5F,Q15907,2
MTHFR_trunc,MTHFR_trunc5F,P41223,3
MTHFR_trunc,MTHFR_trunc5F,Q5T3I0,2
MTHFR_trunc,MTHFR_trunc5F,O00303,5
MTHFR_trunc,MTHFR_trunc5F,P49643,2
MTHFR_trunc,MTHFR_trunc5F,Q96SY0,4
MTHFR_trunc,MTHFR_trunc5F,Q9NZB2,4
MTHFR_trunc,MTHFR_trunc5F,O00139,1
MTHFR_trunc,MTHFR_trunc5F,Q9BVL2,3
MTHFR_trunc,MTHFR_trunc5F,Q9Y2Z0,1
MTHFR_trunc,MTHFR_trunc5F,P25440,2
MTHFR_trunc,MTHFR_trunc5F,P23588,3
MTHFR_trunc,MTHFR_trunc5F,O15164,2
MTHFR_trunc,MTHFR_trunc5F,O95573,2
MTHFR_trunc,MTHFR_trunc5F,P78316,3
MTHFR_trunc,MTHFR_trunc5F,Q15637,8
MTHFR_trunc,MTHFR_trunc5F,P05114,6
MTHFR_trunc,MTHFR_trunc5F,Q9Y5Q8,3
MTHFR_trunc,MTHFR_trunc5F,Q00577,1
MTHFR_trunc,MTHFR_trunc5F,O43324,2
MTHFR_trunc,MTHFR_trunc5F,P49721,1
MTHFR_trunc,MTHFR_trunc5F,Q5RKV6,5
MTHFR_trunc,MTHFR_trunc5F,Q71UM5,2
MTHFR_trunc,MTHFR_trunc5F,Q12874,5
MTHFR_trunc,MTHFR_trunc5F,Q8NFH5,3
MTHFR_trunc,MTHFR_trunc5F,P13473,1
MTHFR_trunc,MTHFR_trunc5F,P51572,1
MTHFR_trunc,MTHFR_trunc5F,Q8N8A6,3
MTHFR_trunc,MTHFR_trunc5F,O96019,5
MTHFR_trunc,MTHFR_trunc5F,P61106,1
MTHFR_trunc,MTHFR_trunc5F,Q9NR46,2
MTHFR_trunc,MTHFR_trunc5F,Q99460,4
MTHFR_trunc,MTHFR_trunc5F,Q9NW64,2
MTHFR_trunc,MTHFR_trunc5F,Q5SW79,2
MTHFR_trunc,MTHFR_trunc5F,Q9UKX7,4
MTHFR_trunc,MTHFR_trunc5F,O95816,3
MTHFR_trunc,MTHFR_trunc5F,Q5VYK3,9
MTHFR_trunc,MTHFR_trunc5F,P35270,2
MTHFR_trunc,MTHFR_trunc5F,Q6NZY4,2
MTHFR_trunc,MTHFR_trunc5F,P55209,5
MTHFR_trunc,MTHFR_trunc5F,Q99733,1
MTHFR_trunc,MTHFR_trunc5F,P23528,5
MTHFR_trunc,MTHFR_trunc5F,Q9Y281,2
MTHFR_trunc,MTHFR_trunc5F,Q9UBD5,4
MTHFR_trunc,MTHFR_trunc5F,P67775,2
MTHFR_trunc,MTHFR_trunc5F,P62714,2
MTHFR_trunc,MTHFR_trunc5F,Q8WVV9,5
MTHFR_trunc,MTHFR_trunc5F,Q8N3R9,2
MTHFR_trunc,MTHFR_trunc5F,P62308,2
MTHFR_trunc,MTHFR_trunc5F,A8MWD9,2
MTHFR_trunc,MTHFR_trunc5F,P56192,5
MTHFR_trunc,MTHFR_trunc5F,P41227,2
MTHFR_trunc,MTHFR_trunc5F,P18583,6
MTHFR_trunc,MTHFR_trunc5F,Q96GD4,2
MTHFR_trunc,MTHFR_trunc5F,Q7L2H7,3
MTHFR_trunc,MTHFR_trunc5F,P61160,3
MTHFR_trunc,MTHFR_trunc5F,Q9Y314,3
MTHFR_trunc,MTHFR_trunc5F,Q8N7H5,2
MTHFR_trunc,MTHFR_trunc5F,O14737,1
MTHFR_trunc,MTHFR_trunc5F,Q96DH6,1
MTHFR_trunc,MTHFR_trunc5F,P35251,3
MTHFR_trunc,MTHFR_trunc5F,P48634,3
MTHFR_trunc,MTHFR_trunc5F,O75717,2
MTHFR_trunc,MTHFR_trunc5F,Q9NUQ3,2
MTHFR_trunc,MTHFR_trunc5F,O60716,3
MTHFR_trunc,MTHFR_trunc5F,P62333,2
MTHFR_trunc,MTHFR_trunc5F,P51571,3
MTHFR_trunc,MTHFR_trunc5F,Q8NEJ9,2
MTHFR_trunc,MTHFR_trunc5F,Q9BXY0,3
MTHFR_trunc,MTHFR_trunc5F,P62495,2
MTHFR_trunc,MTHFR_trunc5F,P04844,6
MTHFR_trunc,MTHFR_trunc5F,Q01081,3
MTHFR_trunc,MTHFR_trunc5F,P0DN76,3
MTHFR_trunc,MTHFR_trunc5F,Q92769,4
MTHFR_trunc,MTHFR_trunc5F,Q08J23,2
MTHFR_trunc,MTHFR_trunc5F,P13804,2
MTHFR_trunc,MTHFR_trunc5F,P23258,2
MTHFR_trunc,MTHFR_trunc5F,Q9NRH3,2
MTHFR_trunc,MTHFR_trunc5F,Q9UNM6,2
MTHFR_trunc,MTHFR_trunc5F,Q8TC12,1
MTHFR_trunc,MTHFR_trunc5F,Q8N766,2
MTHFR_trunc,MTHFR_trunc5F,Q15181,1
MTHFR_trunc,MTHFR_trunc5F,Q12769,6
MTHFR_trunc,MTHFR_trunc5F,P42771,2
MTHFR_trunc,MTHFR_trunc5F,Q15785,3
MTHFR_trunc,MTHFR_trunc5F,Q9Y237,2
MTHFR_trunc,MTHFR_trunc5F,O00151,4
MTHFR_trunc,MTHFR_trunc5F,Q9ULR0,2
MTHFR_trunc,MTHFR_trunc5F,P61158,2
MTHFR_trunc,MTHFR_trunc5F,Q6P6C2,2
MTHFR_trunc,MTHFR_trunc5F,Q9Y450,1
MTHFR_trunc,MTHFR_trunc5F,Q9H4L4,2
MTHFR_trunc,MTHFR_trunc5F,Q8N4V1,2
MTHFR_trunc,MTHFR_trunc5F,Q16643,7
MTHFR_trunc,MTHFR_trunc5F,Q8WWK9,1
MTHFR_trunc,MTHFR_trunc5F,P43686,2
MTHFR_trunc,MTHFR_trunc5F,P47813,2
MTHFR_trunc,MTHFR_trunc5F,O14602,2
MTHFR_trunc,MTHFR_trunc5F,Q3YEC7,1
MTHFR_trunc,MTHFR_trunc5F,Q7Z3B4,6
MTHFR_trunc,MTHFR_trunc5F,Q13442,2
MTHFR_trunc,MTHFR_trunc5F,Q14247,3
MTHFR_trunc,MTHFR_trunc5F,P51617,2
MTHFR_trunc,MTHFR_trunc5F,Q9BV20,1
MTHFR_trunc,MTHFR_trunc5F,P06576,2
MTHFR_trunc,MTHFR_trunc5F,O14559,2
MTHFR_trunc,MTHFR_trunc5F,Q01105,2
MTHFR_trunc,MTHFR_trunc5F,Q02241,3
MTHFR_trunc,MTHFR_trunc5F,O95793,5
MTHFR_trunc,MTHFR_trunc5F,Q5C9Z4,3
MTHFR_trunc,MTHFR_trunc5F,Q6PL18,3
MTHFR_trunc,MTHFR_trunc5F,Q7Z7K6,3
MTHFR_trunc,MTHFR_trunc5F,P41240,2
MTHFR_trunc,MTHFR_trunc5F,Q15843,3
MTHFR_trunc,MTHFR_trunc5F,E9PAV3,4
MTHFR_trunc,MTHFR_trunc5F,Q6UN15,5
MTHFR_trunc,MTHFR_trunc5F,Q99956,1
MTHFR_trunc,MTHFR_trunc5F,P58546,2
MTHFR_trunc,MTHFR_trunc5F,P63208,2
MTHFR_trunc,MTHFR_trunc5F,Q9Y4P3,2
MTHFR_trunc,MTHFR_trunc5F,P09234,2
MTHFR_trunc,MTHFR_trunc5F,O00629,2
MTHFR_trunc,MTHFR_trunc5F,Q9H4A3,2
MTHFR_trunc,MTHFR_trunc5F,Q9P2I0,4
MTHFR_trunc,MTHFR_trunc5F,O43592,2
MTHFR_trunc,MTHFR_trunc5F,P52434,1
MTHFR_trunc,MTHFR_trunc5F,Q6RFH5,2
MTHFR_trunc,MTHFR_trunc5F,Q71RC2,1
MTHFR_trunc,MTHFR_trunc5F,P01834,4
MTHFR_trunc,MTHFR_trunc5F,Q8WU90,2
MTHFR_trunc,MTHFR_trunc5F,O60870,2
MTHFR_trunc,MTHFR_trunc5F,Q96P11,3
MTHFR_trunc,MTHFR_trunc5F,Q9UNP9,3
MTHFR_trunc,MTHFR_trunc5F,Q15427,4
MTHFR_trunc,MTHFR_trunc5F,Q9NQT5,3
MTHFR_trunc,MTHFR_trunc5F,Q9BRJ6,2
MTHFR_trunc,MTHFR_trunc5F,Q07021,5
MTHFR_trunc,MTHFR_trunc5F,Q96EP5,3
MTHFR_trunc,MTHFR_trunc5F,Q15084,2
MTHFR_trunc,MTHFR_trunc5F,Q9BRT6,3
MTHFR_trunc,MTHFR_trunc5F,Q8N5F7,3
MTHFR_trunc,MTHFR_trunc5F,Q9Y285,3
MTHFR_trunc,MTHFR_trunc5F,Q9NV31,2
MTHFR_trunc,MTHFR_trunc5F,Q9H9B1,2
MTHFR_trunc,MTHFR_trunc5F,P42677,1
MTHFR_trunc,MTHFR_trunc5F,O60684,2
MTHFR_trunc,MTHFR_trunc5F,P62314,5
MTHFR_trunc,MTHFR_trunc5F,Q9ULX6,2
MTHFR_trunc,MTHFR_trunc5F,Q16527,1
MTHFR_trunc,MTHFR_trunc5F,Q14011,3
MTHFR_trunc,MTHFR_trunc5F,P16989,4
MTHFR_trunc,MTHFR_trunc5F,P61964,2
MTHFR_trunc,MTHFR_trunc5F,Q8IUF8,2
MTHFR_trunc,MTHFR_trunc5F,O60573,1
MTHFR_trunc,MTHFR_trunc5F,A8CG34,2
MTHFR_trunc,MTHFR_trunc5F,Q15008,3
MTHFR_trunc,MTHFR_trunc5F,Q9BTT0,3
MTHFR_trunc,MTHFR_trunc5F,Q99496,3
MTHFR_trunc,MTHFR_trunc5F,Q9BQ67,2
MTHFR_trunc,MTHFR_trunc5F,Q96ST3,2
MTHFR_trunc,MTHFR_trunc5F,Q9UFC0,3
MTHFR_trunc,MTHFR_trunc5F,Q49A26,5
MTHFR_trunc,MTHFR_trunc5F,P05204,6
MTHFR_trunc,MTHFR_trunc5F,Q9Y5V3,2
MTHFR_trunc,MTHFR_trunc5F,P67809,5
MTHFR_trunc,MTHFR_trunc5F,P45973,1
MTHFR_trunc,MTHFR_trunc5F,P17096,3
MTHFR_trunc,MTHFR_trunc5F,Q15555,3
MTHFR_trunc,MTHFR_trunc5F,P60174,2
MTHFR_trunc,MTHFR_trunc5F,Q14318,1
MTHFR_trunc,MTHFR_trunc5F,Q04837,1
MTHFR_trunc,MTHFR_trunc5F,Q9UJX3,3
MTHFR_trunc,MTHFR_trunc5F,Q8IY67,5
MTHFR_trunc,MTHFR_trunc5F,Q9UM54,3
MTHFR_trunc,MTHFR_trunc5F,Q8WXA9,2
MTHFR_trunc,MTHFR_trunc5F,P17858,1
MTHFR_trunc,MTHFR_trunc5F,P48556,1
MTHFR_trunc,MTHFR_trunc5F,Q8NCA5,1
MTHFR_trunc,MTHFR_trunc5F,Q6P2E9,6
MTHFR_trunc,MTHFR_trunc5F,Q6PKG0,2
MTHFR_trunc,MTHFR_trunc5F,Q9H0U3,1
MTHFR_trunc,MTHFR_trunc5F,Q16543,4
MTHFR_trunc,MTHFR_trunc5F,O76094,1
MTHFR_trunc,MTHFR_trunc5F,Q96A65,2
MTHFR_trunc,MTHFR_trunc5F,P0DI83,1
MTHFR_trunc,MTHFR_trunc5F,O60869,2
MTHFR_trunc,MTHFR_trunc5F,Q15942,2
MTHFR_trunc,MTHFR_trunc5F,P51665,2
MTHFR_trunc,MTHFR_trunc5F,Q13526,4
MTHFR_trunc,MTHFR_trunc5F,P98179,2
MTHFR_trunc,MTHFR_trunc5F,P62191,1
MTHFR_trunc,MTHFR_trunc5F,P40925,1
MTHFR_trunc,MTHFR_trunc5F,Q14203,1
MTHFR_trunc,MTHFR_trunc5F,Q16658,1
MTHFR_trunc,MTHFR_trunc5F,P35244,2
MTHFR_trunc,MTHFR_trunc5F,Q9NWT1,2
MTHFR_trunc,MTHFR_trunc5F,Q9UPT8,2
MTHFR_trunc,MTHFR_trunc5F,P31939,1
MTHFR_trunc,MTHFR_trunc5F,Q96SB8,2
MTHFR_trunc,MTHFR_trunc5F,Q9H3K6,1
MTHFR_trunc,MTHFR_trunc5F,Q9BY44,3
MTHFR_trunc,MTHFR_trunc5F,P09211,4
MTHFR_trunc,MTHFR_trunc5F,P54619,2
MTHFR_trunc,MTHFR_trunc5F,Q15691,2
MTHFR_trunc,MTHFR_trunc5F,P13861,2
MTHFR_trunc,MTHFR_trunc5F,P19474,1
MTHFR_trunc,MTHFR_trunc5F,P20290,6
MTHFR_trunc,MTHFR_trunc5F,O43823,2
MTHFR_trunc,MTHFR_trunc5F,P55036,1
MTHFR_trunc,MTHFR_trunc5F,P50395,2
MTHFR_trunc,MTHFR_trunc5F,O43347,2
MTHFR_trunc,MTHFR_trunc5F,P25787,1
MTHFR_trunc,MTHFR_trunc5F,Q9ULX3,1
MTHFR_trunc,MTHFR_trunc5F,Q92917,2
MTHFR_trunc,MTHFR_trunc5F,Q15428,3
MTHFR_trunc,MTHFR_trunc5F,Q8IWS0,2
MTHFR_trunc,MTHFR_trunc5F,Q9GZS3,2
MTHFR_trunc,MTHFR_trunc5F,Q99471,1
MTHFR_trunc,MTHFR_trunc5F,P18206,3
MTHFR_trunc,MTHFR_trunc5F,Q9UHD1,1
MTHFR_trunc,MTHFR_trunc5F,Q96H79,2
MTHFR_trunc,MTHFR_trunc5F,Q9C005,2
MTHFR_trunc,MTHFR_trunc5F,O95071,2
MTHFR_trunc,MTHFR_trunc5F,Q9Y333,3
MTHFR_trunc,MTHFR_trunc5F,O15269,2
MTHFR_trunc,MTHFR_trunc5F,Q9NR56,2
MTHFR_trunc,MTHFR_trunc5F,Q99417,1
MTHFR_trunc,MTHFR_trunc5F,Q9UBI1,1
MTHFR_trunc,MTHFR_trunc5F,Q9NP97,1
MTHFR_trunc,MTHFR_trunc5F,Q9GZS1,1
MTHFR_trunc,MTHFR_trunc5F,Q9Y2T2,1
MTHFR_trunc,MTHFR_trunc5F,P50454,2
MTHFR_trunc,MTHFR_trunc5F,Q9NR31,1
MTHFR_trunc,MTHFR_trunc5F,Q9UNF1,2
MTHFR_trunc,MTHFR_trunc5F,Q99497,1
MTHFR_trunc,MTHFR_trunc5F,P62841,1
MTHFR_trunc,MTHFR_trunc5F,Q9Y4R8,1
MTHFR_trunc,MTHFR_trunc5F,Q13409,1
MTHFR_T34A,MTHFR_T34A5F,P42898,487
MTHFR_T34A,MTHFR_T34A5F,P40429,4
MTHFR_T34A,MTHFR_T34A5F,P54577,3
MTHFR_T34A,MTHFR_T34A5F,Q86VP6,7
MTHFR_T34A,MTHFR_T34A5F,P61011,4
MTHFR_T34A,MTHFR_T34A5F,Q07065,6
MTHFR_T34A,MTHFR_T34A5F,P53618,5
MTHFR_T34A,MTHFR_T34A5F,P07900,28
MTHFR_T34A,MTHFR_T34A5F,P08238,22
MTHFR_T34A,MTHFR_T34A5F,P07910,6
MTHFR_T34A,MTHFR_T34A5F,P14618,30
MTHFR_T34A,MTHFR_T34A5F,Q9Y490,6
MTHFR_T34A,MTHFR_T34A5F,Q13200,4
MTHFR_T34A,MTHFR_T34A5F,P39019,5
MTHFR_T34A,MTHFR_T34A5F,P51991,1
MTHFR_T34A,MTHFR_T34A5F,P09651,10
MTHFR_T34A,MTHFR_T34A5F,P22626,12
MTHFR_T34A,MTHFR_T34A5F,Q13151,3
MTHFR_T34A,MTHFR_T34A5F,P00558,5
MTHFR_T34A,MTHFR_T34A5F,P62701,16
MTHFR_T34A,MTHFR_T34A5F,P62910,4
MTHFR_T34A,MTHFR_T34A5F,P27635,8
MTHFR_T34A,MTHFR_T34A5F,P78371,16
MTHFR_T34A,MTHFR_T34A5F,P39656,7
MTHFR_T34A,MTHFR_T34A5F,P46779,4
MTHFR_T34A,MTHFR_T34A5F,P37108,1
MTHFR_T34A,MTHFR_T34A5F,Q14008,21
MTHFR_T34A,MTHFR_T34A5F,P35998,3
MTHFR_T34A,MTHFR_T34A5F,P62280,6
MTHFR_T34A,MTHFR_T34A5F,P62244,7
MTHFR_T34A,MTHFR_T34A5F,P32969,8
MTHFR_T34A,MTHFR_T34A5F,Q00577,1
MTHFR_T34A,MTHFR_T34A5F,Q6PKG0,1
MTHFR_T34A,MTHFR_T34A5F,P13639,29
MTHFR_T34A,MTHFR_T34A5F,P61353,7
MTHFR_T34A,MTHFR_T34A5F,Q99497,2
MTHFR_T34A,MTHFR_T34A5F,Q9H4A3,2
MTHFR_T34A,MTHFR_T34A5F,Q96HC4,5
MTHFR_T34A,MTHFR_T34A5F,P55039,1
MTHFR_T34A,MTHFR_T34A5F,Q9Y295,2
MTHFR_T34A,MTHFR_T34A5F,O75477,1
MTHFR_T34A,MTHFR_T34A5F,O94905,2
MTHFR_T34A,MTHFR_T34A5F,P62899,4
MTHFR_T34A,MTHFR_T34A5F,Q9Y224,3
MTHFR_T34A,MTHFR_T34A5F,Q9BRX2,1
MTHFR_T34A,MTHFR_T34A5F,P62826,7
MTHFR_T34A,MTHFR_T34A5F,P49368,17
MTHFR_T34A,MTHFR_T34A5F,O14980,3
MTHFR_T34A,MTHFR_T34A5F,P62195,1
MTHFR_T34A,MTHFR_T34A5F,P26373,7
MTHFR_T34A,MTHFR_T34A5F,P12277,6
MTHFR_T34A,MTHFR_T34A5F,P51149,1
MTHFR_T34A,MTHFR_T34A5F,P07814,14
MTHFR_T34A,MTHFR_T34A5F,Q99832,8
MTHFR_T34A,MTHFR_T34A5F,P27816,4
MTHFR_T34A,MTHFR_T34A5F,P09496,5
MTHFR_T34A,MTHFR_T34A5F,P52272,24
MTHFR_T34A,MTHFR_T34A5F,Q99549,1
MTHFR_T34A,MTHFR_T34A5F,P49327,47
MTHFR_T34A,MTHFR_T34A5F,P21333,28
MTHFR_T34A,MTHFR_T34A5F,O75369,2
MTHFR_T34A,MTHFR_T34A5F,P26641,11
MTHFR_T34A,MTHFR_T34A5F,P31689,16
MTHFR_T34A,MTHFR_T34A5F,Q9UNX3,7
MTHFR_T34A,MTHFR_T34A5F,P61254,7
MTHFR_T34A,MTHFR_T34A5F,P41252,16
MTHFR_T34A,MTHFR_T34A5F,P11142,49
MTHFR_T34A,MTHFR_T34A5F,P0CG48,7
MTHFR_T34A,MTHFR_T34A5F,P62979,7
MTHFR_T34A,MTHFR_T34A5F,P0CG47,7
MTHFR_T34A,MTHFR_T34A5F,P62987,7
MTHFR_T34A,MTHFR_T34A5F,P23528,4
MTHFR_T34A,MTHFR_T34A5F,P18077,3
MTHFR_T34A,MTHFR_T34A5F,P62847,3
MTHFR_T34A,MTHFR_T34A5F,P33993,9
MTHFR_T34A,MTHFR_T34A5F,O75832,3
MTHFR_T34A,MTHFR_T34A5F,P05388,10
MTHFR_T34A,MTHFR_T34A5F,P11387,6
MTHFR_T34A,MTHFR_T34A5F,P06493,5
MTHFR_T34A,MTHFR_T34A5F,P40227,12
MTHFR_T34A,MTHFR_T34A5F,P28066,3
MTHFR_T34A,MTHFR_T34A5F,P49411,3
MTHFR_T34A,MTHFR_T34A5F,P63241,11
MTHFR_T34A,MTHFR_T34A5F,P84090,1
MTHFR_T34A,MTHFR_T34A5F,A0A0A0MRZ7,12
MTHFR_T34A,MTHFR_T34A5F,A2NJV5,12
MTHFR_T34A,MTHFR_T34A5F,A0A075B6S2,12
MTHFR_T34A,MTHFR_T34A5F,Q5VTE0,14
MTHFR_T34A,MTHFR_T34A5F,Q9BQE3,1
MTHFR_T34A,MTHFR_T34A5F,P68366,3
MTHFR_T34A,MTHFR_T34A5F,Q71U36,3
MTHFR_T34A,MTHFR_T34A5F,P06748,6
MTHFR_T34A,MTHFR_T34A5F,P36578,12
MTHFR_T34A,MTHFR_T34A5F,Q04323,2
MTHFR_T34A,MTHFR_T34A5F,Q7Z7A3,1
MTHFR_T34A,MTHFR_T34A5F,Q14152,9
MTHFR_T34A,MTHFR_T34A5F,Q9NZI8,6
MTHFR_T34A,MTHFR_T34A5F,P22087,2
MTHFR_T34A,MTHFR_T34A5F,P13010,4
MTHFR_T34A,MTHFR_T34A5F,P25787,3
MTHFR_T34A,MTHFR_T34A5F,Q92900,11
MTHFR_T34A,MTHFR_T34A5F,P50991,15
MTHFR_T34A,MTHFR_T34A5F,Q96KC8,4
MTHFR_T34A,MTHFR_T34A5F,Q14204,31
MTHFR_T34A,MTHFR_T34A5F,P78527,15
MTHFR_T34A,MTHFR_T34A5F,Q02878,16
MTHFR_T34A,MTHFR_T34A5F,P84243,6
MTHFR_T34A,MTHFR_T34A5F,Q16695,6
MTHFR_T34A,MTHFR_T34A5F,P68431,6
MTHFR_T34A,MTHFR_T34A5F,Q71DI3,6
MTHFR_T34A,MTHFR_T34A5F,Q8TCJ2,1
MTHFR_T34A,MTHFR_T34A5F,P32119,7
MTHFR_T34A,MTHFR_T34A5F,O00422,1
MTHFR_T34A,MTHFR_T34A5F,P56192,7
MTHFR_T34A,MTHFR_T34A5F,Q04637,18
MTHFR_T34A,MTHFR_T34A5F,P61247,8
MTHFR_T34A,MTHFR_T34A5F,O00571,7
MTHFR_T34A,MTHFR_T34A5F,Q9UNH7,2
MTHFR_T34A,MTHFR_T34A5F,P05198,5
MTHFR_T34A,MTHFR_T34A5F,P52597,3
MTHFR_T34A,MTHFR_T34A5F,Q93008,7
MTHFR_T34A,MTHFR_T34A5F,P23396,17
MTHFR_T34A,MTHFR_T34A5F,P50914,4
MTHFR_T34A,MTHFR_T34A5F,Q9Y285,3
MTHFR_T34A,MTHFR_T34A5F,P61163,2
MTHFR_T34A,MTHFR_T34A5F,Q92616,16
MTHFR_T34A,MTHFR_T34A5F,P60709,5
MTHFR_T34A,MTHFR_T34A5F,P63261,5
MTHFR_T34A,MTHFR_T34A5F,O43390,5
